index,qrCode,location,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre
3588,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1131$ROW21$RANGE8$PHK56 X LH198,Scottsbluff,16.9,High,225,n225,22.5,5,21,8,1371,PHG39 X PHM49,2022-05-19,NA,76,1437.65,182.09
3706,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1100$ROW23$RANGE27$PHP02 X PHK56,Scottsbluff,16.9,High,225,n225,22.5,6,23,27,1440,PHG39 X PHM49,2022-05-19,NA,76,1437.65,154.98
3699,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1093$ROW23$RANGE20$PHW52 X PHN82,Scottsbluff,16.9,High,225,n225,22.5,6,23,20,1433,PHG39 X PHN82,2022-05-19,NA,74,1393.15,161.93
3597,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1103$ROW22$RANGE5$PHP02 X PHN46,Scottsbluff,16.9,High,225,n225,22.5,5,22,5,1393,PHJ40 X LH82,2022-05-19,NA,69,1286.36,139.37
3711,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1067$ROW24$RANGE19$PHZ51 X LH145,Scottsbluff,16.9,High,225,n225,22.5,6,24,19,1457,PHJ40 X LH82,2022-05-19,NA,79,1509.4,130.02
3589,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1132$ROW21$RANGE9$LH82 X PHJ89,Scottsbluff,16.9,High,225,n225,22.5,5,21,9,1372,PHK56 X 3IIH6,2022-05-19,NA,73,1371.7,172.69
3709,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1065$ROW24$RANGE17$PHW52 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,6,24,17,1455,PHK56 X 3IIH6,2022-05-19,NA,79,1509.4,NA
3734,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1014$ROW26$RANGE16$B37 X H95,Scottsbluff,16.9,High,225,n225,22.5,6,26,16,1504,PHK56 X LH145,2022-05-19,NA,73,1371.7,137.65
3626,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1058$ROW24$RANGE10$PHG39 X PHM49,Scottsbluff,16.9,High,225,n225,22.5,5,24,10,1448,PHK56 X LH185,2022-05-19,NA,77,1459.11,NA
3710,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1066$ROW24$RANGE18$LH195 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,6,24,18,1456,PHK56 X LH185,2022-05-19,NA,75,1414.31,NA
3576,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1156$ROW20$RANGE8$PHK76 X LH198,Scottsbluff,16.9,High,225,n225,22.5,5,20,8,1346,PHK56 X LH198,2022-05-19,NA,73,1371.7,218.19
3662,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1170$ROW20$RANGE22$SYNGENTA NK0760-3111,Scottsbluff,16.9,High,225,n225,22.5,6,20,22,1360,PHK56 X LH198,2022-05-19,NA,74,1393.15,187.17
3579,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1159$ROW20$RANGE11$SYNGENTA NK0760-3111,Scottsbluff,16.9,High,225,n225,22.5,5,20,11,1349,PHK56 X LH82,2022-05-19,NA,71,1328.45,179.59
3683,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1115$ROW22$RANGE17$PHK76 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,6,22,17,1405,PHK56 X LH82,2022-05-19,NA,74,1393.15,127.99
3663,SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW20$RANGE23$FILL,Scottsbluff,16.9,High,225,n225,22.5,6,20,23,1361,PHK56 X PHJ89,2022-05-19,NA,74,1393.15,158.48
3612,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1081$ROW23$RANGE8$LH145 X LH162,Scottsbluff,16.9,High,225,n225,22.5,5,23,8,1421,PHK56 X PHJ89,2022-05-19,NA,75,1414.31,161.03
3659,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1167$ROW20$RANGE19$LH198 X PHB47,Scottsbluff,16.9,High,225,n225,22.5,6,20,19,1357,PHK56 X W606S,2022-05-19,NA,74,1393.15,157.06
3619,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1051$ROW24$RANGE3$B73 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,5,24,3,1441,PHK56 X W606S,2022-05-19,NA,70,1309.51,NA
3598,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1104$ROW22$RANGE6$B37 X H95,Scottsbluff,16.9,High,225,n225,22.5,5,22,6,1394,PHK76 X 3IIH6,2022-05-19,NA,70,1309.51,133.89
3736,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1016$ROW26$RANGE18$HOEGEMEYER 7089 AMXT,Scottsbluff,16.9,High,225,n225,22.5,6,26,18,1506,PHK76 X 3IIH6,2022-05-19,NA,69,1286.36,171.91
3586,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1129$ROW21$RANGE6$B73 X PHN82,Scottsbluff,16.9,High,225,n225,22.5,5,21,6,1369,PHK76 X LH145,2022-05-19,NA,72,1350.26,145.01
3721,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1039$ROW25$RANGE16$LH195 X LH123HT,Scottsbluff,16.9,High,225,n225,22.5,6,25,16,1479,PHK76 X LH145,2022-05-19,NA,69,1286.36,113.88
3596,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1102$ROW22$RANGE4$PHK56 X LH82,Scottsbluff,16.9,High,225,n225,22.5,5,22,4,1392,PHK76 X LH198,2022-05-19,NA,73,1371.7,109.99
3696,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1090$ROW23$RANGE17$LH123HT X PHB47,Scottsbluff,16.9,High,225,n225,22.5,6,23,17,1430,PHK76 X LH198,2022-05-19,NA,74,1393.15,153.04
3572,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1152$ROW20$RANGE4$PIONEER P0589 AMXT,Scottsbluff,16.9,High,225,n225,22.5,5,20,4,1342,PHK76 X LH82,2022-05-19,NA,70,1309.51,162.67
3682,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1114$ROW22$RANGE16$PHN46 X W606S,Scottsbluff,16.9,High,225,n225,22.5,6,22,16,1404,PHK76 X LH82,2022-05-19,NA,72,1350.26,NA
3622,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1054$ROW24$RANGE6$2FACC X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,24,6,1444,PHK76 X W606S,2022-05-19,NA,84,1622.26,NA
3720,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1038$ROW25$RANGE15$LH195 X PHM49,Scottsbluff,16.9,High,225,n225,22.5,6,25,15,1478,PHK76 X W606S,2022-05-19,NA,73,1371.7,134.67
3671,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1141$ROW21$RANGE18$PHP02 X PHG47,Scottsbluff,16.9,High,225,n225,22.5,6,21,18,1381,PHN46 X PHB47,2022-05-19,NA,69,1286.36,152.16
3615,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1084$ROW23$RANGE11$PHP02 X PHK76,Scottsbluff,16.9,High,225,n225,22.5,5,23,11,1424,PHN46 X PHB47,2022-05-19,NA,73,1371.7,178.53
3604,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1110$ROW22$RANGE12$PHP02 X LH145,Scottsbluff,16.9,High,225,n225,22.5,5,22,12,1400,PHN46 X PHK56,2022-05-19,NA,73,1371.7,162.02
3707,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1063$ROW24$RANGE15$PIONEER P0589 AMXT,Scottsbluff,16.9,High,225,n225,22.5,6,24,15,1453,PHN46 X PHK56,2022-05-19,NA,74,1393.15,56.64
3600,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1106$ROW22$RANGE8$PHK56 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,22,8,1396,PHN46 X W606S,2022-05-19,NA,69,1286.36,129.2
3698,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1092$ROW23$RANGE19$B73 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,6,23,19,1432,PHN46 X W606S,2022-05-19,NA,75,1414.31,156.35
3681,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1113$ROW22$RANGE15$PHK76 X LH82,Scottsbluff,16.9,High,225,n225,22.5,6,22,15,1403,PHP02 X LH145,2022-05-19,NA,73,1371.7,78.75
3629,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1061$ROW24$RANGE13$B105 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,24,13,1451,PHP02 X LH145,2022-05-19,NA,77,1459.11,49.68
3684,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1116$ROW22$RANGE18$WF9 X H95,Scottsbluff,16.9,High,225,n225,22.5,6,22,18,1406,PHP02 X LH185,2022-05-19,NA,74,1393.15,155.97
3618,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1087$ROW23$RANGE14$PHT69 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,23,14,1427,PHP02 X LH185,2022-05-19,NA,74,1393.15,124.67
3670,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1140$ROW21$RANGE17$LH185 X LH145,Scottsbluff,16.9,High,225,n225,22.5,6,21,17,1380,PHP02 X LH198,2022-05-19,NA,70,1309.51,185.73
3642,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1037$ROW25$RANGE14$SYNGENTA NK0760-3111,Scottsbluff,16.9,High,225,n225,22.5,5,25,14,1477,PHP02 X LH198,2022-05-19,NA,68,1263.61,186.79
3648,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1006$ROW26$RANGE8$PHP02 X LH185,Scottsbluff,16.9,High,225,n225,22.5,5,26,8,1496,PHP02 X LH82,2022-05-19,NA,69,1286.36,165.12
3733,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1013$ROW26$RANGE15$PHP02 X PHN46,Scottsbluff,16.9,High,225,n225,22.5,6,26,15,1503,PHP02 X LH82,2022-05-19,NA,69,1286.36,137.51
3616,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1085$ROW23$RANGE12$2369 X PHP02,Scottsbluff,16.9,High,225,n225,22.5,5,23,12,1425,PHP02 X PHB47,2022-05-19,NA,75,1414.31,161.65
3703,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1097$ROW23$RANGE24$PHK56 X LH185,Scottsbluff,16.9,High,225,n225,22.5,6,23,24,1437,PHP02 X PHB47,2022-05-19,NA,72,1350.26,153.89
3669,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1139$ROW21$RANGE16$PHK76 X W606S,Scottsbluff,16.9,High,225,n225,22.5,6,21,16,1379,PHP02 X PHG47,2022-05-19,NA,70,1309.51,161.38
3620,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1052$ROW24$RANGE4$PHN46 X W606S,Scottsbluff,16.9,High,225,n225,22.5,5,24,4,1442,PHP02 X PHG47,2022-05-19,NA,74,1393.15,NA
3625,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1057$ROW24$RANGE9$PHK76 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,24,9,1447,PHP02 X PHJ89,2022-05-19,NA,75,1414.31,NA
3723,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1041$ROW25$RANGE18$F42 X OH43,Scottsbluff,16.9,High,225,n225,22.5,6,25,18,1481,PHP02 X PHJ89,2022-05-19,NA,69,1286.36,182.68
3656,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1164$ROW20$RANGE16$PHB47 X PHJ89,Scottsbluff,16.9,High,225,n225,22.5,6,20,16,1354,PHP02 X PHK56,2022-05-19,NA,72,1350.26,206.27
3613,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1082$ROW23$RANGE9$PHK76 X LH82,Scottsbluff,16.9,High,225,n225,22.5,5,23,9,1422,PHP02 X PHK56,2022-05-19,NA,74,1393.15,191.02
3587,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1130$ROW21$RANGE7$PHP02 X PHG47,Scottsbluff,16.9,High,225,n225,22.5,5,21,7,1370,PHP02 X PHK76,2022-05-19,NA,73,1371.7,178.66
3694,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1088$ROW23$RANGE15$LH195 X LH185,Scottsbluff,16.9,High,225,n225,22.5,6,23,15,1428,PHP02 X PHK76,2022-05-19,NA,74,1393.15,152.47
3591,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1134$ROW21$RANGE11$LH198 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,5,21,11,1374,PHP02 X PHN46,2022-05-19,NA,72,1350.26,157.76
3708,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1064$ROW24$RANGE16$B73 X PHM49,Scottsbluff,16.9,High,225,n225,22.5,6,24,16,1454,PHP02 X PHN46,2022-05-19,NA,76,1437.65,NA
3672,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1142$ROW21$RANGE19$PHP02 X LH82,Scottsbluff,16.9,High,225,n225,22.5,6,21,19,1382,PHP02 X W606S,2022-05-19,NA,70,1309.51,171.84
3649,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1007$ROW26$RANGE9$PHB47 X LH185,Scottsbluff,16.9,High,225,n225,22.5,5,26,9,1497,PHP02 X W606S,2022-05-19,NA,74,1393.15,198.16
3714,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1070$ROW24$RANGE22$2369 X PHN82,Scottsbluff,16.9,High,225,n225,22.5,6,24,22,1460,PHT69 X 3IIH6,2022-05-19,NA,78,1483.45,67.73
3632,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1027$ROW25$RANGE4$F42 X OH43,Scottsbluff,16.9,High,225,n225,22.5,5,25,4,1467,PHT69 X 3IIH6,2022-05-19,NA,71,1328.45,180.85
3638,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1033$ROW25$RANGE10$LH123HT X PHB47,Scottsbluff,16.9,High,225,n225,22.5,5,25,10,1473,PHW52 X LH185,2022-05-19,NA,75,1414.31,156.59
3729,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1047$ROW25$RANGE24$PHN46 X PHB47,Scottsbluff,16.9,High,225,n225,22.5,6,25,24,1487,PHW52 X LH185,2022-05-19,NA,78,1483.45,180.42
3607,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1076$ROW23$RANGE3$B37 X OH43,Scottsbluff,16.9,High,225,n225,22.5,5,23,3,1416,PHW52 X PHM49,2022-05-19,NA,77,1459.11,146.34
3731,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1049$ROW25$RANGE26$PHK56 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,6,25,26,1489,PHW52 X PHM49,2022-05-19,NA,74,1393.15,165.3
3611,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1080$ROW23$RANGE7$LH195 X LH123HT,Scottsbluff,16.9,High,225,n225,22.5,5,23,7,1420,PHW52 X PHN82,2022-05-19,NA,74,1393.15,170.65
3738,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1018$ROW26$RANGE20$HOEGEMEYER 8065RR,Scottsbluff,16.9,High,225,n225,22.5,6,26,20,1508,PHW52 X PHN82,2022-05-19,NA,67,1240.4,178.96
3677,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1147$ROW21$RANGE24$PHK56 X PHJ89,Scottsbluff,16.9,High,225,n225,22.5,6,21,24,1387,PHW52 X PHZ51,2022-05-19,NA,74,1393.15,155.63
3621,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1053$ROW24$RANGE5$LH195 X LH185,Scottsbluff,16.9,High,225,n225,22.5,5,24,5,1443,PHW52 X PHZ51,2022-05-19,NA,75,1414.31,NA
3666,SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW20$RANGE26$FILL,Scottsbluff,16.9,High,225,n225,22.5,6,20,26,1364,PHZ51 X LH145,2022-05-19,NA,72,1350.26,157.86
3636,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1031$ROW25$RANGE8$PHW52 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,5,25,8,1471,PHZ51 X LH145,2022-05-19,NA,69,1286.36,122.94
3655,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1163$ROW20$RANGE15$PHP02 X LH185,Scottsbluff,16.9,High,225,n225,22.5,6,20,15,1353,PIONEER 1311 AMXT,2022-05-19,NA,73,1371.7,200.52
3640,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1035$ROW25$RANGE12$LH123HT X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,25,12,1475,PIONEER 1311 AMXT,2022-05-19,NA,76,1437.65,199.14
3635,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1030$ROW25$RANGE7$B84 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,5,25,7,1470,PIONEER P0589 AMXT,2022-05-19,NA,70,1309.51,204.04
3735,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1015$ROW26$RANGE17$B73 X PHZ51,Scottsbluff,16.9,High,225,n225,22.5,6,26,17,1505,PIONEER P0589 AMXT,2022-05-19,NA,75,1414.31,205.2
3680,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1150$ROW21$RANGE27$PHN46 X PHK56,Scottsbluff,16.9,High,225,n225,22.5,6,21,27,1390,SYNGENTA NK0760-3111,2022-05-19,NA,73,1371.7,189.76
3700,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1094$ROW23$RANGE21$PHP02 X PHJ89,Scottsbluff,16.9,High,225,n225,22.5,6,23,21,1434,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,NA
3701,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1095$ROW23$RANGE22$SYNGENTA NK0760-3111,Scottsbluff,16.9,High,225,n225,22.5,6,23,22,1435,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,84.42
3637,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1032$ROW25$RANGE9$PHB47 X PHK56,Scottsbluff,16.9,High,225,n225,22.5,5,25,9,1472,SYNGENTA NK0760-3111,2022-05-19,NA,70,1309.51,214.1
3722,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1040$ROW25$RANGE17$SYNGENTA NK0760-3111,Scottsbluff,16.9,High,225,n225,22.5,6,25,17,1480,SYNGENTA NK0760-3111,2022-05-19,NA,69,1286.36,196.51
3650,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1008$ROW26$RANGE10$PHP02 X LH82,Scottsbluff,16.9,High,225,n225,22.5,5,26,10,1498,SYNGENTA NK0760-3111,2022-05-19,NA,76,1437.65,206.41
3651,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1009$ROW26$RANGE11$PHP02 X PHJ89,Scottsbluff,16.9,High,225,n225,22.5,5,26,11,1499,SYNGENTA NK0760-3111,2022-05-19,NA,75,1414.31,213.39
3652,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1010$ROW26$RANGE12$PHK76 X LH145,Scottsbluff,16.9,High,225,n225,22.5,5,26,12,1500,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,227.3
3653,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1011$ROW26$RANGE13$WF9 X H95,Scottsbluff,16.9,High,225,n225,22.5,5,26,13,1501,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,219.07
3654,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1012$ROW26$RANGE14$PHP02 X PHK56,Scottsbluff,16.9,High,225,n225,22.5,5,26,14,1502,SYNGENTA NK0760-3111,2022-05-19,NA,73,1371.7,180.48
3605,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1111$ROW22$RANGE13$HOEGEMEYER 7089 AMXT,Scottsbluff,16.9,High,225,n225,22.5,5,22,13,1401,WF9 X H95,2022-05-19,NA,84,1622.26,70.31
3715,SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1071$ROW24$RANGE23$B84 X 3IIH6,Scottsbluff,16.9,High,225,n225,22.5,6,24,23,1461,WF9 X H95,2022-05-19,NA,78,1483.45,98.09
249,22-A-1550248,Ames,0,High,250,4231,17.5,4,4,28,1550248,2369 X 3IIH6,2022-05-22,60,NA,NA,149.81
165,22-A-1571927,Ames,0,High,250,4231,17.5,3,6,2,1571927,2369 X 3IIH6,2022-05-22,59,NA,NA,117.66
313,22-A-1585321,Ames,0,High,250,4231,17.5,4,4,21,1585321,2369 X LH123HT,2022-05-22,62,NA,NA,95.28
234,22-A-1572000,Ames,0,High,250,4231,17.5,3,7,14,1572000,2369 X LH123HT,2022-05-22,64,NA,NA,87.35
187,22-A-1571951,Ames,0,High,250,4231,17.5,3,6,6,1571951,2369 X PHN82,2022-05-22,63,NA,NA,100.8
271,22-A-1550272,Ames,0,High,250,4231,17.5,4,7,25,1550272,2369 X PHN82,2022-05-22,62,NA,NA,140.06
284,22-A-1550288,Ames,0,High,250,4231,17.5,4,2,27,1550288,2369 X PHP02,2022-05-22,67,NA,NA,116.89
202,22-A-1571967,Ames,0,High,250,4231,17.5,3,4,9,1571967,2369 X PHP02,2022-05-22,59,NA,NA,83.49
164,22-A-1571926,Ames,0,High,250,4231,17.5,3,5,2,1571926,2369 X PHZ51,2022-05-22,61,NA,NA,111.89
248,22-A-1550247,Ames,0,High,250,4231,17.5,4,6,20,1550247,2369 X PHZ51,2022-05-22,68,NA,NA,139.76
292,22-A-1550296,Ames,0,High,250,4231,17.5,4,2,25,1550296,2FACC X 3IIH6,2022-05-22,63,NA,NA,150.24
210,22-A-1571975,Ames,0,High,250,4231,17.5,3,6,10,1571975,2FACC X 3IIH6,2022-05-22,68,NA,NA,119.39
197,22-A-1571962,Ames,0,High,250,4231,17.5,3,5,8,1571962,4N506 X 3IIH6,2022-05-22,59,NA,NA,116.17
280,22-A-1550283,Ames,0,High,250,4231,17.5,4,6,24,1550283,4N506 X 3IIH6,2022-05-22,67,NA,NA,145.85
281,22-A-1550285,Ames,0,High,250,4231,17.5,4,4,19,1550285,B105 X 3IIH6,2022-05-22,64,NA,NA,111.85
199,22-A-1571964,Ames,0,High,250,4231,17.5,3,7,8,1571964,B105 X 3IIH6,2022-05-22,62,NA,NA,62.27
286,22-A-1550290,Ames,0,High,250,4231,17.5,4,2,22,1550290,B14A X MO17,2022-05-22,60,NA,NA,99.32
204,22-A-1571969,Ames,0,High,250,4231,17.5,3,6,9,1571969,B14A X MO17,2022-05-22,61,NA,NA,82.92
170,22-A-1571932,Ames,0,High,250,4231,17.5,3,5,3,1571932,B37 X H95,2022-05-22,62,NA,NA,65.46
254,22-A-1550253,Ames,0,High,250,4231,17.5,4,7,24,1550253,B37 X H95,2022-05-22,72,NA,NA,72.93
178,22-A-1571942,Ames,0,High,250,4231,17.5,3,3,5,1571942,B37 X MO17,2022-05-22,67,NA,NA,95.3
262,22-A-1550263,Ames,0,High,250,4231,17.5,4,7,20,1550263,B37 X MO17,2022-05-22,71,NA,NA,115.26
250,22-A-1550249,Ames,0,High,250,4231,17.5,4,3,28,1550249,B37 X OH43,2022-05-22,69,NA,NA,84.99
166,22-A-1571928,Ames,0,High,250,4231,17.5,3,7,2,1571928,B37 X OH43,2022-05-22,68,NA,NA,67.75
192,22-A-1571956,Ames,0,High,250,4231,17.5,3,5,7,1571956,B73 X 3IIH6,2022-05-22,67,NA,NA,140.91
275,22-A-1550277,Ames,0,High,250,4231,17.5,4,5,20,1550277,B73 X 3IIH6,2022-05-22,64,NA,NA,124.98
303,22-A-1585309,Ames,0,High,250,4231,17.5,4,5,30,1585309,B73 X MO17,2022-05-22,68,NA,NA,138.23
222,22-A-1571988,Ames,0,High,250,4231,17.5,3,7,12,1571988,B73 X MO17,2022-05-22,68,NA,NA,107.98
287,22-A-1550291,Ames,0,High,250,4231,17.5,4,6,21,1550291,B73 X PHM49,2022-05-22,69,NA,NA,125.39
205,22-A-1571970,Ames,0,High,250,4231,17.5,3,7,9,1571970,B73 X PHM49,2022-05-22,65,NA,NA,79.96
175,22-A-1571938,Ames,0,High,250,4231,17.5,3,5,4,1571938,B73 X PHN82,2022-05-22,49,NA,NA,111.46
259,22-A-1550259,Ames,0,High,250,4231,17.5,4,6,26,1550259,B73 X PHN82,2022-05-22,63,NA,NA,150.01
291,22-A-1550295,Ames,0,High,250,4231,17.5,4,3,30,1550295,B73 X PHZ51,2022-05-22,60,NA,NA,125.45
209,22-A-1571974,Ames,0,High,250,4231,17.5,3,5,10,1571974,B73 X PHZ51,2022-05-22,68,NA,NA,109.4
263,22-A-1550264,Ames,0,High,250,4231,17.5,4,3,17,1550264,B84 X 3IIH6,2022-05-22,61,NA,NA,143.8
179,22-A-1571943,Ames,0,High,250,4231,17.5,3,4,5,1571943,B84 X 3IIH6,2022-05-22,61,NA,NA,125.29
221,22-A-1571986,Ames,0,High,250,4231,17.5,3,5,12,1571986,F42 X MO17,2022-05-22,64,NA,NA,111.78
302,22-A-1585307,Ames,0,High,250,4231,17.5,4,6,19,1585307,F42 X MO17,2022-05-22,62,NA,NA,165.92
260,22-A-1550261,Ames,0,High,250,4231,17.5,4,4,22,1550261,F42 X OH43,2022-05-22,71,NA,NA,75.38
176,22-A-1571940,Ames,0,High,250,4231,17.5,3,7,4,1571940,F42 X OH43,2022-05-22,60,NA,NA,89.27
218,22-A-1571983,Ames,0,High,250,4231,17.5,3,2,12,1571983,HOEGEMEYER 7089 AMXT,2022-05-22,52,NA,NA,183.96
